APPS,27601000.00
EBF,27543000.00
MESA,27464000.00
LEU,27400000.00
HY,27400000.00
OLP,27395000.00
NRIM,27368000.00
DY,27343000.00
BWB,27194000.00
NTGR,26925000.00
PZZA,26798000.00
GRC,26719000.00
MSBI,26671000.00
NC,26613000.00
IIIN,26597000.00
CBTX,26361000.00
PFIS,26201000.00
SI,26038000.00
NWPX,25845000.00
CBNK,25823000.00
ESE,25465000.00
GMS,25379000.00
IRT,25291000.00
ACTG,25165000.00
STXB,25025000.00
HGV,25000000.00
VLGEA,24965000.00
TSBK,24907000.00
MTRN,24822000.00
CSTR,24696000.00
GWGH,24651000.00
SMBK,24332000.00
EXPI,24221286.00
ALCO,23662000.00
UNTY,23644000.00
OFIX,23581000.00
HLX,23511000.00
BRBR,23500000.00
ESCA,23422000.00
QEP,23400000.00
RBNC,23319000.00
MODV,23135000.00
AKR,22764000.00
EBC,22738000.00
BLKB,22662000.00
CFBK,22564000.00
LOCO,22517000.00
CRAI,22504000.00
FDP,22500000.00
HLIO,22475000.00
PFBI,22392000.00
ERII,22325000.00
MYFW,22232000.00
CATM,22185000.00
FSM,21920000.00
RAVN,21880000.00
HPP,21816000.00
SII,21650496.00
CPSI,21595000.00
HALO,21524000.00
MSP,21436000.00
KAR,21100000.00
KMDA,20873000.00
FOE,20732000.00
SMTS,20350000.00
CCOI,20302000.00
NVEE,20021000.00
NGVC,20009000.00
APT,20003000.00
GCBC,19821000.00
HTBI,19808000.00
HAIN,19806000.00
BCBP,19557000.00
PRTH,19496000.00
VNDA,19363000.00
AVID,19347000.00
HRTG,19337000.00
NVCR,19151000.00
PLMR,18981000.00
TITN,18932000.00
WSR,18804000.00
LMAT,18800000.00
CAMT,18719000.00
HCC,18700000.00
TUP,18700000.00
FRBA,18499000.00
TCS,18470000.00
CCRC,18364736.00
ODC,18354000.00
MNRO,18291000.00
OFLX,18285000.00
FGBI,18240000.00
WOW,18200000.00
ECOM,18125000.00
LODE,18063646.00
LMNX,18051000.00
HBB,18005000.00
VALU,17935000.00
FMAO,17904000.00
TTGT,17845000.00
LEJU,17685996.00
BEAT,17680000.00
COLL,17593000.00
CPSS,17561000.00
PLRX,17516000.00
APEI,17470000.00
ONEW,17425000.00
KNL,17300000.00
ASIX,17219000.00
LARK,17158000.00
SCHN,17119000.00
SPKE,16999000.00
SPKEP,16999000.00
FBIZ,16978000.00
TPHS,16977000.00
DFIN,16900000.00
DXYN,16863000.00
GMLP,16833000.00
XPEL,16803630.00
ARTNA,16802000.00
PINC,16736000.00
HSTM,16722000.00
ORN,16713000.00
NL,16671000.00
POWL,16660000.00
TGLS,16647000.00
NATR,16473000.00
RVP,16425748.00
LE,16425000.00
MGIC,16325000.00
RCKY,16325000.00
YORW,16277000.00
SSSS,16266751.00
PCB,16175000.00
DLTH,16120000.00
MIME,15919000.00
NKSH,15906000.00
KFY,15617000.00
GSL,15585000.00
AVDL,15567000.00
RNDB,15487000.00
ASC,15417452.00
CTRN,15362000.00
FCCY,15265000.00
NTCT,15251000.00
JBGS,15198000.00
ESSA,15141000.00
MNSB,15082000.00
MNSBP,15082000.00
UFPT,14974000.00
SBFG,14944000.00
CECE,14828000.00
BDSI,14819000.00
MCRI,14614000.00
VPG,14540000.00
AMOT,14433000.00
CHCT,14317000.00
WLFC,14295000.00
GNL,14249000.00
ACMR,14195000.00
RDWR,14165000.00
BOCH,14164000.00
HIMX,14164000.00
TCFC,14072000.00
DAN,14000000.00
ETH,13944000.00
OSTK,13905000.00
AVNS,13900000.00
ISTR,13889000.00
BCML,13726000.00
OVLY,13687000.00
FRPH,13668000.00
RCM,13500000.00
MFNC,13473000.00
GRA,13400000.00
GNE,13367000.00
SLAB,13298000.00
VRA,13212000.00
ASTE,13194000.00
CLCT,13135000.00
SWCH,13135000.00
GDRX,12848000.00
AZZ,12811000.00
STRO,12627000.00
CFB,12601000.00
TEX,12600000.00
RMAX,12561000.00
FORR,12454000.00
FOCS,12448000.00
VRNT,12382000.00
RGP,12301000.00
KALU,12300000.00
YCBD,12284405.00
LFVN,12239000.00
BLBD,12185000.00
FUNC,12167000.00
NATH,12063000.00
SCVL,12034000.00
NVEC,11926411.00
LAWS,11884000.00
GNSS,11874000.00
BXG,11826000.00
CDAY,11800000.00
UNB,11770000.00
MX,11620000.00
STKS,11493000.00
CIX,11398000.00
DENN,11084000.00
UPST,11007000.00
ALEX,11000000.00
EDUC,10993800.00
LIVE,10926000.00
CLAR,10863000.00
DEA,10811000.00
AVD,10770000.00
OSN,10708923.00
MHLD,10642000.00
CKH,10624000.00
RGCO,10564534.00
ATV,10528157.00
SAMG,10501000.00
LXFR,10500000.00
IEA,10474000.00
RLGT,10394000.00
DL,10352000.00
HMNF,10302000.00
LINC,10262000.00
CSV,10261000.00
ZYXI,10234000.00
LORL,10160000.00
JOB,10128000.00
MHH,10110000.00
BFIN,10108000.00
ATEN,10026000.00
RMBI,10018000.00
CLFD,9955347.00
RVSB,9952000.00
ABST,9785439.00
ALSK,9773000.00
SLP,9753060.00
INS,9739000.00
ELF,9620000.00
PCSB,9599000.00
ATRS,9510000.00
TCX,9485000.00
MITK,9421000.00
OBCI,9385353.00
MIXT,9358000.00
SWKH,9343000.00
CSTE,9328000.00
EDTK,9233855.00
NPTN,9198000.00
SIF,9191000.00
TRC,9090000.00
LMST,9005000.00
EVBN,8965000.00
STAA,8965000.00
EML,8964036.00
PBIP,8929000.00
AP,8907000.00
CMCO,8765000.00
LAZY,8629000.00
UBA,8533000.00
UBP,8533000.00
RUN,8426000.00
DGII,8411000.00
CWBC,8337000.00
DIT,8168330.00
GPX,8116000.00
ANGI,8074000.00
EGAN,8035000.00
TPB,8033000.00
VICR,8029000.00
HQI,7973406.00
PNTG,7925000.00
HNNA,7841000.00
TECTP,7778000.00
ARAY,7644000.00
MTEX,7639000.00
CWCO,7631905.00
STRT,7613000.00
NSSC,7606000.00
SACH,7585453.00
LYTS,7572000.00
PBFS,7569000.00
INFU,7467000.00
HAPP,7449041.00
TIGR,7409002.00
CTG,7405000.00
CRWS,7405000.00
CLDB,7369000.00
GLUU,7356000.00
BRID,7323000.00
SXC,7300000.00
BHAT,7273500.00
SMSI,7256000.00
NISN,7240608.00
NARI,7159175.00
VRRM,7151000.00
DLHC,7114000.00
AGX,7112000.00
FONR,7110150.00
PERI,7110000.00
HCKT,7032000.00
ACU,7031608.00
CMBM,7020000.00
LUNA,6937095.00
OTEL,6857000.00
TOMZ,6844484.00
GFED,6832000.00
PAE,6802000.00
PKE,6793000.00
TRNS,6792000.00
GBLI,6792000.00
IEC,6721000.00
AMPH,6650000.00
AMSWA,6557000.00
BKSC,6498956.00
KWR,6422000.00
TNAV,6415000.00
MLVF,6381000.00
ECHO,6275000.00
PDEX,6273000.00
FLNG,6144000.00
AVNW,6139000.00
LMB,6065000.00
HUDI,6027528.00
ROG,6025000.00
KTOS,6000000.00
BBQ,5995000.00
PLNT,5984000.00
NEWA,5942124.00
OBAS,5940000.00
NXGN,5853000.00
KRG,5853000.00
ARC,5759000.00
PME,5735549.00
GNOG,5708000.00
INOV,5703000.00
HIL,5700000.00
CELH,5684906.00
KTCC,5681000.00
FVE,5613000.00
VRTV,5600000.00
GENC,5531000.00
ELA,5526223.00
PTRS,5511000.00
PBHC,5433000.00
SVBI,5408000.00
PROV,5390000.00
SBLK,5385000.00
MNDO,5323000.00
RBKB,5313000.00
VITL,5284000.00
NICK,5263000.00
IVAC,5145000.00
EYE,5117000.00
FPH,4977000.00
IROQ,4975000.00
EGRX,4937000.00
QLI,4898337.00
MPAA,4844000.00
ULBI,4750000.00
FRPT,4743346.00
JRSH,4707166.00
HFBL,4665000.00
ASRV,4598000.00
MN,4553000.00
FLMN,4520000.00
PICO,4486000.00
CYBE,4444000.00
HCCI,4440000.00
ID,4411018.00
LOAN,4403448.00
TTCF,4328000.00
EAT,4300000.00
OFED,4199000.00
PESI,4183000.00
UG,4084786.00
IHC,4067000.00
DJCO,4041000.00
EPAC,4007000.00
LWAY,4006000.00
HVBC,3985000.00
IRMD,3973270.00
SMTX,3969000.00
HGBL,3918000.00
WSTG,3879000.00
HEES,3873000.00
ICBK,3861000.00
REX,3860000.00
JYNT,3826316.00
GSKY,3799000.00
ZCMD,3774465.00
ELMD,3682145.00
DSS,3574853.00
OIIM,3557000.00
FSI,3496838.00
NTWK,3482582.00
BIOX,3437994.00
PZN,3380000.00
NGMS,3372000.00
GTEC,3360618.00
GRWG,3355442.00
PCTI,3344000.00
CODA,3343585.00
NRT,3286363.00
JCTCF,3279673.00
HQY,3277000.00
QADA,3273000.00
QADB,3273000.00
ISSC,3269783.00
CHCI,3238000.00
PGNY,3200000.00
OCG,3191168.00
JJSF,3024000.00
CMT,3012000.00
FLNT,2985000.00
MGYR,2974000.00
CLPS,2938239.00
CYBR,2924000.00
BELFA,2892000.00
BELFB,2892000.00
PMT,2865000.00
RADA,2822000.00
ICCH,2790080.00
SSTI,2772000.00
SMID,2704000.00
SCU,2611000.00
TAYD,2579694.00
GHM,2562000.00
GFN,2418000.00
GFNCP,2418000.00
MAGS,2415000.00
LPTH,2339154.00
TRN,2300000.00
NSYS,2259000.00
CREG,2257497.00
ELTK,2211000.00
WVVI,2150554.00
WVVIP,2150554.00
SIEB,2089000.00
LGL,2032000.00
IBEX,2011000.00
WYY,2005683.00
BGSF,1977127.00
NGS,1975000.00
SYPR,1971000.00
AOSL,1969000.00
AFBI,1966000.00
OCN,1918000.00
FFBW,1876000.00
ISDR,1856000.00
PCYO,1832354.00
OSPN,1810000.00
BSBK,1808714.00
CNNB,1765069.00
WVFC,1745000.00
METC,1726000.00
PRPL,1679000.00
GLBZ,1662000.00
UTI,1609000.00
CHDN,1600000.00
SMED,1545000.00
EPSN,1484649.00
CPSH,1483285.00
CPHC,1476478.00
OESX,1468000.00
YGMZ,1432300.00
VGZ,1430000.00
SUMR,1405000.00
BCOW,1386000.00
PCYG,1383300.00
FSEA,1323000.00
PW,1290170.00
ZDGE,1287000.00
ESP,1271716.00
SVT,1246000.00
AAME,1192000.00
MSVB,1187000.00
SRDX,1123000.00
GWRS,1113000.00
BDL,1110000.00
MDJH,1094655.00
CXDO,1007000.00
CLWT,1003000.00
HGSH,981438.00
GROW,959000.00
OSS,843720.00
POST,800000.00
ENG,800000.00
QRHC,740144.00
CPAH,735469.00
CBMB,716849.00
SGRP,711000.00
APWC,699000.00
KOSS,696684.00
TRT,693000.00
SGH,660000.00
EVI,649000.00
ISNS,608000.00
CYAN,585000.00
SPRT,584000.00
NAII,517000.00
TAIT,503000.00
BNSO,398000.00
GBNY,395000.00
LNTH,389000.00
CKX,383197.00
MRLN,339000.00
PATI,257000.00
BIMI,254314.00
GORO,242000.00
COHN,228000.00
ESRT,225000.00
HCDI,223400.00
CLEU,219272.00
INTT,209000.00
ABM,200000.00
VCEL,145000.00
INTG,120000.00
MOXC,72716.00
CEVA,48000.00
JVA,7655.00
AMHC,4903.00
AMHCU,4903.00
IPOE,-20000.00
ELSE,-23000.00
SELF,-24726.00
CAAS,-39000.00
VINC,-53802.00
VINCU,-53802.00
VINCW,-53802.00
RFIL,-81000.00
OPNT,-108076.00
SSNT,-123651.00
BYFC,-131000.00
OXBR,-171000.00
OXBRW,-171000.00
VTSI,-188337.00
CTO,-264944.00
ABCL,-283599.00
ESBA,-291000.00
FISK,-291000.00
OGCP,-291000.00
MXC,-304145.00
SGA,-373000.00
JCS,-416005.00
IIIV,-419000.00
CIO,-424000.00
KRMD,-457692.00
INOD,-461000.00
AUVI,-553341.00
BHE,-571000.00
IDN,-595072.00
KINS,-609250.00
SAIL,-632000.00
AMS,-634000.00
PANL,-636611.00
MTSL,-646000.00
RSSS,-657394.00
AKU,-671056.00
AMK,-687000.00
THR,-692000.00
CVR,-707697.00
RBCN,-709000.00
CTRM,-716658.00
MEDS,-719096.00
MFH,-765030.00
XPL,-771000.00
TSRI,-774684.00
SGMA,-852914.00
ALOT,-902000.00
NXTD,-904460.00
AWX,-907000.00
LEDS,-924000.00
HSON,-957000.00
VIRC,-975000.00
DSWL,-1037000.00
AXTI,-1052000.00
DMS,-1096000.00
BWEN,-1148000.00
NTIP,-1167000.00
FSP,-1177000.00
VSEC,-1188000.00
IIVI,-1205000.00
IIVIP,-1205000.00
GIGM,-1224896.00
NTIC,-1287860.00
EVOL,-1323000.00
ALUS,-1359848.00
OPHC,-1395000.00
FTHM,-1411136.00
CSPI,-1446000.00
MAYS,-1449973.00
DLPN,-1501970.00
ICCC,-1521398.00
BOSC,-1543000.00
IHT,-1554706.00
LOVE,-1560149.00
CSBR,-1565000.00
TATT,-1626000.00
ANDE,-1632000.00
AGMH,-1661272.00
WAFU,-1688701.00
TRUP,-1702000.00
IMMR,-1706000.00
PNRG,-1708000.00
AMTB,-1722000.00
AMTBB,-1722000.00
PRPH,-1735000.00
OLB,-1771744.00
FORD,-1775281.00
ITP,-1781612.00
CIM,-1813000.00
ARTW,-1830919.00
RELL,-1831000.00
GRNQ,-1833310.00
HROW,-1849000.00
ENSV,-1865000.00
PSTL,-1890902.00
PCOM,-1916000.00
MTC,-1927445.00
IKNX,-1982577.00
TKAT,-2014633.00
TGC,-2061000.00
IKT,-2069918.00
INGN,-2083000.00
NURO,-2092195.00
BLIN,-2094000.00
MYT,-2106600.00
BKTI,-2126000.00
DTSS,-2133091.00
AIRG,-2136000.00
AXR,-2147000.00
FPI,-2177000.00
JUPW,-2177460.00
AE,-2198000.00
GOVX,-2212139.00
AHCO,-2223895.00
STRM,-2250000.00
AIRI,-2269000.00
MDWT,-2270097.00
RVPH,-2333668.00
GCMG,-2355000.00
WTT,-2356000.00
VSAT,-2364000.00
INTZ,-2408000.00
CBLI,-2411054.00
PFSW,-2430000.00
GBR,-2448000.00
CPIX,-2482954.00
PKOH,-2500000.00
AHPI,-2553358.00
MLAB,-2589000.00
VFF,-2593000.00
GAIA,-2603000.00
WNW,-2607640.00
SDPI,-2650097.00
LIXT,-2680026.00
REFR,-2714689.00
NHTC,-2746000.00
DAIO,-2814000.00
LMPX,-2828368.00
LLIT,-2834775.00
IIN,-2849000.00
ITI,-2885000.00
SNOA,-2889000.00
DAKT,-2930000.00
PAYS,-2946625.00
HWCC,-3009000.00
BSQR,-3043000.00
PLIN,-3080705.00
LEE,-3106000.00
HUSA,-3166675.00
MASS,-3186000.00
SMIT,-3236929.00
HURN,-3260000.00
EVK,-3268000.00
THM,-3283177.00
CSTL,-3340000.00
ISR,-3354000.00
ATNI,-3361000.00
AIRT,-3382000.00
AIRTP,-3382000.00
CVV,-3387564.00
SIC,-3412000.00
GBS,-3444857.00
GILT,-3510000.00
PAYA,-3533000.00
UAMY,-3535854.00
RMCF,-3591798.00
PPIH,-3601000.00
IFMK,-3629619.00
FWP,-3630000.00
CUB,-3657000.00
LEXX,-3674368.00
LEXXW,-3674368.00
LTRN,-3687353.00
MNRL,-3732000.00
PSTV,-3734000.00
PTVCA,-3737000.00
PTVCB,-3737000.00
TLYS,-3743000.00
MAT,-3744000.00
KEQU,-3758000.00
LQDT,-3774000.00
PFIE,-3785893.00
MOSY,-3829000.00
PMD,-3846000.00
KBSF,-3846668.00
UUU,-3857260.00
ALIM,-3864000.00
ASYS,-3907000.00
PNBK,-3949000.00
ANVS,-3958690.00
CNET,-3967000.00
EPM,-3990896.00
ARPO,-4043797.00
PHCF,-4045948.00
FPAY,-4077327.00
CRHM,-4105185.00
OOMA,-4140000.00
NEPH,-4151000.00
CJJD,-4178683.00
CGIX,-4215000.00
INDT,-4236000.00
BEEM,-4266555.00
ANIK,-4275000.00
BW,-4320000.00
GYRO,-4363257.00
RAVE,-4394000.00
PSHG,-4403000.00
FEIM,-4459000.00
UFAB,-4464000.00
NMRD,-4473164.00
VOXX,-4476000.00
BMRA,-4482077.00
VIRI,-4483756.00
SSKN,-4484000.00
AEHR,-4499000.00
PLAG,-4510520.00
TACT,-4512000.00
NAOV,-4513000.00
MSN,-4525000.00
SCKT,-4537349.00
CDMO,-4544000.00
CDMOP,-4544000.00
GLG,-4582689.00
NSEC,-4583000.00
USIO,-4587408.00
RDCM,-4623000.00
BASI,-4685000.00
ARKR,-4688000.00
DCTH,-4690000.00
SPI,-4748000.00
BRN,-4756000.00
WEYS,-4775000.00
INDO,-4780690.00
ARTL,-4783146.00
PRGX,-4800000.00
DYNT,-4820737.00
CARV,-4855000.00
PBLA,-4862000.00
PFIN,-4883000.00
MDLY,-4901000.00
KAMN,-4909000.00
SQFT,-4937270.00
ORGO,-4943000.00
NEO,-4949000.00
CTIB,-4993249.00
FRD,-5008712.00
IPDN,-5070960.00
VVPR,-5103000.00
PDLB,-5227000.00
SAVA,-5232000.00
INVO,-5296188.00
BKEP,-5349000.00
BKEPP,-5349000.00
VRME,-5350338.00
MNPR,-5382984.00
CLPR,-5430000.00
CXP,-5453000.00
ADTX,-5459186.00
CTHR,-5495136.00
MOD,-5500000.00
DSPG,-5521000.00
LMFA,-5535327.00
OPRX,-5549073.00
SMTI,-5573070.00
KN,-5600000.00
AEYE,-5629771.00
TLS,-5658000.00
MYSZ,-5691000.00
CNFR,-5707000.00
DGLY,-5731546.00
DUOT,-5742708.00
AUMN,-5762000.00
AEMD,-5783334.00
ABIO,-5839000.00
PING,-5864000.00
GDYN,-5869000.00
ISIG,-5888000.00
TYHT,-5893545.00
ANY,-5896000.00
EXFO,-5923000.00
KRNT,-5928000.00
NHLD,-5938000.00
NHLDW,-5938000.00
ITRN,-5960000.00
PCSA,-5960471.00
ICL,-6000000.00
USAK,-6014000.00
NTN,-6031000.00
RICK,-6085000.00
OCC,-6121224.00
BOOM,-6134000.00
RCMT,-6172000.00
HURC,-6181000.00
AHC,-6229000.00
SHSP,-6229639.00
TANH,-6257966.00
ACST,-6321000.00
EDSA,-6364230.00
MARA,-6365460.00
USEG,-6383000.00
VSTO,-6445000.00
CHUY,-6506000.00
KNDI,-6528401.00
SXTC,-6558545.00
BTN,-6570000.00
VNCE,-6593000.00
PRGO,-6600000.00
NVGS,-6612000.00
PLX,-6629000.00
ONTO,-6641000.00
IMAC,-6642204.00
HBIO,-6645000.00
CLIR,-6646000.00
NEON,-6668000.00
HUSN,-6754709.00
PZG,-6755150.00
ENV,-6760000.00
NETE,-6810518.00
SRTS,-6814840.00
CLPT,-6845807.00
QUMU,-6893000.00
LIQT,-6931502.00
HMTV,-6967000.00
EMKR,-7000000.00
CLRO,-7029000.00
OFS,-7035000.00
FTEK,-7075000.00
HJLI,-7076095.00
SGLB,-7098159.00
SPOK,-7126000.00
ELYS,-7194481.00
SGBX,-7196300.00
DCBO,-7212000.00
BWAY,-7295000.00
WLDN,-7297000.00
RNGR,-7300000.00
INVE,-7308000.00
CTEK,-7310746.00
DRVN,-7315000.00
MLP,-7318000.00
SRI,-7321000.00
EFOI,-7354000.00
CLGN,-7368000.00
CBAT,-7403074.00
TBLT,-7430348.00
KFS,-7437000.00
INUV,-7448225.00
URG,-7449000.00
IPWR,-7449890.00
SLRX,-7467012.00
EPAY,-7471000.00
FLL,-7486000.00
DDOG,-7496000.00
MSTR,-7524000.00
PETZ,-7559097.00
CLBS,-7675000.00
ESTE,-7700000.00
IRIX,-7711000.00
GHL,-7784000.00
URBN,-7799000.00
XELB,-7849000.00
MKGI,-7850003.00
XTNT,-7922000.00
EMAN,-7937000.00
STXS,-7937102.00
MELI,-8053000.00
PBTS,-8072871.00
RHE,-8106000.00
FAT,-8143000.00
FATBP,-8143000.00
CYCC,-8147000.00
CYCCP,-8147000.00
LOTZ,-8171000.00
LOTZW,-8171000.00
STRR,-8189000.00
STRRP,-8189000.00
PDFS,-8244000.00
ASPU,-8259336.00
ZEUS,-8271000.00
IGC,-8296000.00
AMST,-8303470.00
JRJC,-8339821.00
ASTC,-8354000.00
EVER,-8368000.00
EYEG,-8378021.00
MBOT,-8402000.00
WTRH,-8406000.00
BTBT,-8408969.00
ATCX,-8427000.00
DOGZ,-8441559.00
TCMD,-8450000.00
XIN,-8457473.00
LLNW,-8510000.00
LTRX,-8570000.00
KBNT,-8587761.00
THS,-8700000.00
CELC,-8732307.00
AIHS,-8881751.00
CEIX,-8894000.00
CYTH,-8897008.00
BDR,-8903000.00
SRC,-8917000.00
GOED,-8961704.00
NUVA,-8969000.00
CNSP,-8980314.00
PHIO,-8992000.00
PHIOW,-8992000.00
ITMR,-8998000.00
RFP,-9000000.00
ENLV,-9025000.00
GAN,-9052000.00
AUTO,-9060000.00
SNES,-9070000.00
DYAI,-9103591.00
MLSS,-9121024.00
ADV,-9128000.00
FNKO,-9156000.00
DRRX,-9173000.00
WBT,-9200000.00
WHG,-9221000.00
CLWD,-9223731.00
NSPR,-9248000.00
GHSI,-9253322.00
ALLT,-9349000.00
KIRK,-9363000.00
VVOS,-9434395.00
TAOP,-9443703.00
NUZE,-9477091.00
ADIL,-9482230.00
ATXI,-9573000.00
PEN,-9661000.00
ENOB,-9729751.00
MEC,-9738000.00
PTSI,-9762000.00
FC,-9783000.00
RDVT,-9794000.00
TENX,-9813306.00
BNTC,-9845000.00
AYRO,-9889577.00
LTBR,-9913767.00
MRAM,-10001000.00
ANIX,-10018355.00
SOL,-10136223.00
AKER,-10231781.00
PLG,-10246000.00
NVIV,-10254000.00
RFL,-10263000.00
WHLM,-10300000.00
EVOP,-10305000.00
STRS,-10311000.00
HOTH,-10352682.00
BBIG,-10365830.00
RDNT,-10401000.00
BRT,-10413000.00
BSET,-10421000.00
SLQT,-10454000.00
BOXL,-10487733.00
NP,-10500000.00
BMTX,-10521000.00
OPTT,-10547000.00
DMAC,-10572000.00
DLA,-10577000.00
HBP,-10600000.00
STKL,-10636000.00
BPTH,-10721000.00
SITM,-10730000.00
REED,-10748000.00
PLXP,-10774271.00
SCPS,-10775270.00
PLYZ,-10827745.00
WPRT,-10837000.00
NSCO,-10841000.00
XBIO,-10863688.00
CAPR,-10948514.00
PED,-11032000.00
MDWD,-11073000.00
NCMI,-11100000.00
CTSO,-11108816.00
AGE,-11130000.00
NAVB,-11153770.00
ENTX,-11172000.00
DWSN,-11175000.00
EXN,-11191000.00
PPSI,-11209000.00
INMB,-11213092.00
HDSN,-11231000.00
AVCT,-11243471.00
QUIK,-11272000.00
LUMO,-11325000.00
WORX,-11446159.00
VCRA,-11463000.00
LEAF,-11492000.00
IZEA,-11503522.00
WRAP,-11567762.00
MTW,-11600000.00
BHTG,-11610355.00
AIM,-11658000.00
ADES,-11678000.00
AIKI,-11690000.00
MLHR,-11700000.00
SPCB,-11759000.00
AIR,-11800000.00
UAVS,-11882131.00
HOFT,-11996000.00
MRIN,-12050000.00
BCO,-12100000.00
DRQ,-12115000.00
JAN,-12142000.00
SYNC,-12234000.00
RUTH,-12259000.00
CETX,-12292110.00
CETXP,-12292110.00
AMPE,-12297000.00
EVOK,-12305037.00
BALY,-12355000.00
KFFB,-12374000.00
MYO,-12499997.00
SYN,-12581000.00
ONDS,-12615826.00
XOMA,-12712000.00
WWR,-12766000.00
NBY,-12771000.00
BLNK,-12799626.00
CMRE,-12824000.00
MNOV,-12852696.00
XONE,-12910000.00
SHIP,-12939000.00
SHIPW,-12939000.00
ATOS,-12962660.00
KOPN,-12963976.00
TREE,-12983000.00
AYTU,-12997580.00
APDN,-13030061.00
USAU,-13108955.00
ACHV,-13200000.00
KVHI,-13213000.00
TPC,-13218000.00
WISA,-13223000.00
CANF,-13271000.00
SOLY,-13275096.00
MVIS,-13348000.00
SOI,-13409000.00
AWRE,-13457000.00
RIBT,-13495000.00
RWLK,-13606000.00
CVGW,-13625000.00
TREC,-13628000.00
GEG,-13642000.00
MODN,-13664000.00
QUAD,-13700000.00
AQB,-13701847.00
CHEK,-13766000.00
BOMN,-13797447.00
CRY,-13807000.00
SNCA,-13885585.00
TRCH,-13897315.00
GTIM,-13916000.00
KMPH,-13941000.00
GNLN,-13991000.00
BRP,-14038000.00
ATOM,-14048000.00
MAC,-14049000.00
LTHM,-14100000.00
SFET,-14128000.00
FVRR,-14172000.00
NVFY,-14181680.00
CLSD,-14194000.00
NNVC,-14196638.00
ALTR,-14200000.00
WTER,-14228307.00
OBLG,-14262000.00
UVE,-14303000.00
SBAC,-14327000.00
OSUR,-14344000.00
YALA,-14376787.00
VISL,-14388000.00
YTEN,-14407000.00
SUNW,-14449000.00
MOHO,-14496663.00
FLUX,-14506000.00
UEC,-14531476.00
BCOV,-14546000.00
EKSO,-14570000.00
VTVT,-14658000.00
DRTT,-14664000.00
OMEX,-14712605.00
ZVO,-14727000.00
AAMC,-14802000.00
CLRB,-14858999.00
CRNT,-14874000.00
ATIF,-14882699.00
HYRE,-14900736.00
MDGS,-14927000.00
PDSB,-14998417.00
RNLX,-15000000.00
SNGX,-15019918.00
SBT,-15027000.00
AVCO,-15028048.00
EAST,-15062361.00
ANCN,-15069000.00
GNPX,-15139425.00
AWH,-15211000.00
PWFL,-15233000.00
CWBR,-15273730.00
ADTN,-15360000.00
ZIXI,-15363000.00
GPRO,-15376000.00
LNSR,-15414000.00
GVP,-15417000.00
WHLR,-15431000.00
WHLRD,-15431000.00
WHLRP,-15431000.00
BCDA,-15516000.00
SINO,-15559332.00
ZOM,-15595620.00
CREX,-15664000.00
AYX,-15721000.00
FRSX,-15730000.00
STCN,-15757000.00
APYX,-15802000.00
APM,-15802856.00
CULP,-15815000.00
DFFN,-15825707.00
GURE,-15826133.00
SINT,-15853000.00
AMRN,-15858000.00
PRPO,-15881000.00
LGND,-16111000.00
CHUC,-16179000.00
FUV,-16269100.00
TCON,-16400000.00
CDOR,-16461000.00
MDCA,-16530000.00
MICT,-16554000.00
ASPN,-16576000.00
TZOO,-16618000.00
OXFD,-16633000.00
XGN,-16642000.00
MSGE,-16644000.00
FTFT,-16685244.00
TARS,-16756000.00
EVC,-16878000.00
LMNR,-16980000.00
VTGN,-16983100.00
NTEC,-17113000.00
LIFE,-17265000.00
AER,-17286000.00
HEPA,-17296052.00
AEY,-17333000.00
NBSE,-17384520.00
SEAC,-17436000.00
RMNI,-17524000.00
REKR,-17533000.00
CTXR,-17548084.00
THMO,-17549000.00
HSTO,-17571000.00
HYFM,-17589000.00
CYRN,-17596000.00
SCWX,-17599000.00
WTRE,-17722000.00
WTREP,-17722000.00
ONVO,-17812000.00
HAYN,-17861000.00
CPST,-17919000.00
KERN,-17949888.00
UTSI,-18079000.00
AKTX,-18137828.00
OCGN,-18195914.00
TH,-18201000.00
MAG,-18226000.00
ATSG,-18278000.00
TRUE,-18433000.00
FENC,-18481000.00
SCX,-18501000.00
MBRX,-18513000.00
WIFI,-18556000.00
HSKA,-18592000.00
FGF,-18658000.00
FGFPP,-18658000.00
SLGG,-18680000.00
FLXS,-18682000.00
CCRN,-18718000.00
KRBP,-18731900.00
VNRX,-18772290.00
NTUS,-18805000.00
TMBR,-18813872.00
ONCT,-18824000.00
RZLT,-18873000.00
NDRA,-18899362.00
CHFS,-18955000.00
VERU,-18973536.00
NVST,-19000000.00
QTS,-19089000.00
TTNP,-19098000.00
MIND,-19206000.00
MINDP,-19206000.00
DZSI,-19236000.00
GEOS,-19242000.00
SRAX,-19280000.00
RGLS,-19301000.00
STAF,-19346000.00
ICAD,-19355000.00
SREV,-19369000.00
AIMC,-19400000.00
XXII,-19505544.00
MNTX,-19523000.00
SYNL,-19567000.00
ICLK,-19644000.00
LYRA,-19653000.00
LPCN,-19745618.00
TRIB,-19764000.00
RKDA,-19796000.00
AMSC,-19861000.00
PHUN,-19925000.00
CDNA,-19976000.00
RIOT,-19982000.00
SDGR,-20093000.00
SONO,-20115000.00
ARMP,-20143000.00
JMP,-20151000.00
CRDF,-20242884.00
GSIT,-20347000.00
RNWK,-20374000.00
SGOC,-20397000.00
CPHI,-20402996.00
PULM,-20450000.00
REPH,-20537000.00
SLS,-20538000.00
