6864,SEE,NYQ,Sealed Air Corporation,43.230,43.440,0.000,42.250,43.320,920254,43.230,43.450,17.060,47.900,45.083,41.808,1058001,1125200,NULL,145957306,2680271,1607990400
6865,SEED,NMS,Origin Agritech Limited,19.550,0.000,0.000,18.780,20.250,87375,19.550,19.420,2.760,23.290,15.893,11.305,152813,242083,NULL,3117903,35156,1607990400
6866,SEEL,NMS,"Seelos Therapeutics, Inc.",2.310,2.290,2.160,2.110,2.320,2971025,2.310,2.250,0.420,3.200,1.724,1.093,2283149,7578933,NULL,48278438,1487436,1607990400
6867,SEER,NMS,"Seer, Inc.",66.300,67.370,62.500,62.350,70.000,604133,66.300,65.760,44.000,86.550,66.675,66.733,480207,514166,NULL,6382000,1620219,1607990400
6868,SEF,PCX,ProShares Short Financials,16.030,16.250,15.600,16.076,16.375,24591,16.030,15.995,15.410,30.000,16.011,17.870,30704,48366,NULL,NULL,NULL,NULL
6869,SEIC,NMS,SEI Investments Company,53.890,56.570,0.000,52.120,53.890,1006853,53.890,53.890,35.410,69.610,58.008,54.345,542334,679250,NULL,122088788,1128495,1607990400
6870,SEIX,PCX,Virtus Seix Senior Loan ETF,24.750,0.000,0.000,24.860,24.860,344,24.750,24.825,20.505,24.989,24.786,24.432,891,650,NULL,NULL,NULL,NULL
6871,SELB,NMS,"Selecta Biosciences, Inc.",4.130,0.000,4.000,3.880,4.240,1704259,4.130,4.130,1.420,4.830,3.365,2.841,1910452,2835100,NULL,65692152,6123058,1607990400
6872,SELF,NMS,"Global Self Storage, Inc.",4.060,0.000,0.000,4.040,4.090,14907,4.060,4.080,2.650,4.430,4.045,3.978,21295,17833,NULL,8813823,30962,1607990400
6873,SEM,NYQ,Select Medical Holdings Corporation,26.940,26.750,0.000,25.620,27.140,760761,26.940,27.030,10.000,31.300,27.944,22.791,487386,490750,NULL,108373621,2521083,1607990400
6874,SENEA,NMS,Seneca Foods Corporation,37.190,37.870,0.000,36.225,37.765,29559,37.190,36.850,25.040,48.050,39.416,40.391,25937,27733,NULL,6385117,109441,1607990400
6875,SENEB,NMS,Seneca Foods Corporation,37.880,199999.980,0.010,38.500,42.420,72,37.880,38.690,27.530,48.500,40.136,40.194,400,333,NULL,6385117,306,1607990400
6876,SENS,ASE,"Senseonics Holdings, Inc.",2.440,2.530,2.520,2.340,2.650,37910073,2.440,2.440,0.350,3.900,1.293,0.624,29750965,75696700,NULL,158469704,37638017,1607990400
6877,SEPZ,BTS,TrueShares Structured Outcome (September) ETF,26.520,0.000,23.700,26.360,26.360,200,26.520,26.729,23.530,27.108,26.557,25.403,2286,566,NULL,NULL,NULL,NULL
6878,SESN,NGM,"Sesen Bio, Inc.",1.680,1.900,1.880,1.620,1.750,3470428,1.680,1.700,0.370,2.000,1.538,1.229,3529350,6454583,NULL,129265893,2899316,1607990400
6879,SF,NYQ,Stifel Financial Corp.,53.900,0.000,0.000,51.250,54.490,1406433,53.900,52.130,20.753,54.490,51.495,41.351,704332,823116,NULL,99179453,2960689,1607990400
6880,SFBC,NMS,"Sound Financial Bancorp, Inc.",32.610,0.000,0.000,32.610,33.000,371,32.610,32.980,17.000,37.690,31.938,29.490,1259,566,NULL,1648270,1153,1607990400
6881,SFBS,NMS,"ServisFirst Bancshares, Inc.",41.085,199999.980,0.000,40.990,42.420,221672,41.085,41.510,21.760,45.830,41.797,38.361,159459,179833,NULL,47329168,1497373,1607990400
6882,SFE,NYQ,"Safeguard Scientifics, Inc.",6.850,0.000,0.000,6.650,6.910,124440,6.850,6.880,4.430,10.760,6.546,6.169,106122,124283,NULL,18738152,479789,1607990400
6883,SFET,NCM,Safe-T Group Ltd,1.470,1.530,1.450,1.400,1.520,574132,1.470,1.460,0.900,4.250,1.439,1.248,1113575,646033,NULL,3540888,171718,1607990400
6884,SFHY,BTS,WisdomTree U.S. Short-Term High Yield Corporate Bond Fund,49.140,0.000,0.000,49.110,49.200,3600,49.140,49.175,40.360,50.810,49.190,48.494,1591,1533,NULL,NULL,NULL,NULL
6885,SFIG,BTS,WisdomTree U.S. Short-Term Corporate Bond Fund,51.660,0.000,0.000,51.660,51.690,7097,51.660,51.670,45.200,52.090,51.750,51.825,5218,15433,NULL,NULL,NULL,NULL
6886,SFIX,NMS,"Stitch Fix, Inc.",101.220,96.750,95.600,94.790,102.390,3084203,101.220,99.870,10.900,113.759,72.772,40.675,3659350,5975733,NULL,59318100,19559266,1607990400
6887,SFL,NYQ,SFL Corporation Ltd.,6.290,6.570,6.330,6.280,6.590,1142145,6.290,6.340,5.850,13.650,6.445,7.575,1261316,968616,NULL,82130808,3439647,1607990400
6888,SFM,NMS,"Sprouts Farmers Market, Inc.",22.550,23.000,0.000,22.510,23.240,3432402,22.550,22.560,13.000,28.000,20.739,21.852,2641113,3804833,NULL,106873566,13682749,1607990400
6889,SFNC,NMS,Simmons First National Corporation,25.140,0.000,0.000,24.620,25.490,552837,25.140,25.215,13.750,27.190,23.762,19.108,530926,760933,NULL,107057553,3797011,1607990400
6890,SFST,NGM,"Southern First Bancshares, Inc.",40.150,51.320,0.000,39.540,40.850,42168,40.150,40.380,20.890,42.150,37.304,29.785,22880,25650,NULL,6750462,72395,1607990400
6891,SFT,NMS,"Shift Technologies, Inc.",8.250,8.440,8.270,8.110,8.480,1233339,8.250,8.310,6.400,14.910,8.519,9.088,1773306,2059666,NULL,65562415,4082658,1607990400
6892,SFTW,NYQ,Osprey Technology Acquisition Corp.,10.450,10.850,10.260,10.450,10.558,87763,10.450,10.520,9.110,11.780,10.558,10.211,170421,356083,NULL,1671102,30497,1607990400
6893,SFUN,NYQ,Fang Holdings Limited,12.430,0.000,12.050,12.000,12.430,5639,12.430,12.430,8.100,28.800,13.247,11.925,15034,8350,NULL,3275558,42961,1607990400
6894,SFY,PCX,SoFi Select 500 ETF,13.960,14.610,0.000,13.600,13.960,139904,13.960,13.990,7.845,14.340,13.906,12.876,81262,105216,NULL,NULL,NULL,NULL
6895,SFYF,PCX,SoFi 50 ETF,29.510,199999.980,28.000,28.715,29.445,13865,29.510,29.509,12.585,30.000,28.468,24.730,8150,10383,NULL,NULL,NULL,NULL
6896,SFYX,PCX,SoFi Next 500 ETF,12.820,0.000,11.110,12.550,12.820,21932,12.820,12.800,6.440,13.360,12.611,11.042,11811,17700,NULL,NULL,NULL,NULL
6897,SG,NMS,"Sirius International Insurance Group, Ltd.",12.150,199999.980,0.000,11.900,12.080,11575,12.150,11.980,5.060,12.770,12.261,11.119,12859,18933,NULL,3953614,4890,1607990400
6898,SGA,NMS,"Saga Communications, Inc.",22.500,25.000,0.000,22.500,22.760,6516,22.500,22.250,16.250,31.950,22.536,21.990,6344,6216,NULL,3759230,61008,1607990400
6899,SGAM,NMS,Seaport Global Acquisition Corp.,10.160,0.000,0.000,10.140,10.300,26132,10.160,10.200,9.800,10.685,10.099,10.087,185770,163483,NULL,NULL,2992,1607990400
6900,SGAMU,NMS,Seaport Global Acquisition Corp.,10.880,0.000,0.000,10.450,10.880,4304,10.880,10.710,10.000,11.030,10.650,10.539,77175,6300,NULL,NULL,6144,1607990400
6901,SGBX,NMS,"SG Blocks, Inc.",6.815,6.750,6.900,6.670,7.291,590136,6.815,6.900,1.160,9.740,6.156,3.313,1301539,976200,NULL,6698150,867738,1607990400
6902,SGC,NGM,"Superior Group of Companies, Inc.",23.360,0.000,0.000,22.400,23.360,61451,23.360,23.360,6.100,28.580,23.850,22.564,64768,56450,NULL,9601371,158479,1607990400
6903,SGDJ,PCX,Sprott Junior Gold Miners ETF,46.480,47.000,47.100,45.000,46.730,38455,46.480,45.294,16.520,52.980,48.156,46.911,33459,28833,NULL,NULL,NULL,NULL
6904,SGDM,PCX,Sprott Gold Miners ETF,29.620,31.000,29.100,28.715,29.720,48387,29.620,28.810,13.790,39.500,30.316,33.040,42372,32183,NULL,NULL,NULL,NULL
6905,SGEN,NMS,Seagen Inc.,160.505,163.880,158.100,160.200,165.450,1291270,160.505,162.570,90.570,213.940,182.505,177.071,983785,1377816,NULL,131549739,4426265,1607990400
6906,SGG,PCX,iPath Series B Bloomberg Sugar Subindex Total Return ETN,46.570,0.000,0.000,46.570,47.579,546,46.570,46.666,29.710,50.290,46.289,42.603,2427,2566,NULL,NULL,NULL,NULL
6907,SGH,NMS,"SMART Global Holdings, Inc.",37.410,0.000,36.500,36.900,37.830,198984,37.410,37.640,16.420,41.710,37.430,29.845,221932,221833,NULL,15837846,1960333,1607990400
6908,SGLB,NCM,"Sigma Labs, Inc.",3.870,3.790,0.000,3.590,3.870,206674,3.870,3.800,0.551,7.000,3.398,2.689,507859,447166,NULL,5605573,486316,1607990400
6909,SGMA,NMS,"SigmaTron International, Inc.",5.170,0.000,4.900,5.020,5.290,29208,5.170,5.250,2.130,5.670,4.907,3.654,40703,28866,NULL,3366284,12780,1607990400
6910,SGMO,NMS,"Sangamo Therapeutics, Inc.",14.440,14.150,14.000,13.660,15.000,1988194,14.440,14.190,4.810,19.430,15.519,11.910,2466886,1723133,NULL,116878668,16768313,1607990400
6911,SGMS,NMS,Scientific Games Corporation,41.410,0.000,0.000,39.130,41.410,532841,41.410,41.690,3.760,48.220,42.692,32.101,1088355,676550,NULL,66147754,7576152,1607990400
6912,SGOC,NCM,"SGOCO Group, Ltd.",1.840,1.710,1.640,1.570,1.840,233297,1.840,1.800,0.720,4.210,1.456,1.116,386506,414666,NULL,30539737,119240,1607990400
6913,SGOL,PCX,Aberdeen Standard Gold ETF Trust,17.930,17.930,17.920,17.700,17.950,1307711,17.930,17.710,13.930,19.910,17.967,18.251,1543540,1985850,NULL,NULL,NULL,NULL
6914,SGOV,PCX,iShares 0-3 Month Treasury Bond ETF,100.020,199999.980,0.010,100.010,100.020,40386,100.020,100.020,100.000,100.050,100.015,100.016,46996,59583,NULL,NULL,NULL,NULL
6915,SGRP,NMS,"SPAR Group, Inc.",1.290,1.440,0.000,1.280,2.000,5809512,1.290,1.310,0.550,2.000,1.158,0.922,285150,1082216,NULL,7969087,64708,1607990400
6916,SGRY,NMS,"Surgery Partners, Inc.",37.060,38.250,36.200,35.634,38.042,1216772,37.060,36.620,4.000,38.860,29.810,23.363,421542,1322533,NULL,22000615,1637029,1607990400
6917,SGTX,NMS,"Sigilon Therapeutics, Inc.",31.000,53.000,0.000,28.510,31.645,104453,31.000,30.740,22.000,54.317,35.482,34.634,195173,71616,NULL,2387842,46774,1607990400
6918,SGU,NYQ,"Star Group, L.P.",9.500,0.000,9.150,9.450,9.725,181022,9.500,9.590,6.110,9.980,9.543,9.536,76490,71366,NULL,34821638,28173,1607990400
6919,SH,PCX,ProShares Short S&P500,17.860,17.960,17.920,17.800,18.199,22408778,17.860,17.760,17.390,33.190,17.932,19.486,10623624,16972466,NULL,NULL,NULL,NULL
6920,SHACU,NMS,SCP & CO Healthcare Acquisition Company,10.410,10.740,0.000,10.270,10.335,49854,10.410,10.300,10.200,10.650,10.360,10.360,1096816,1096816,NULL,NULL,NULL,NULL
6921,SHAG,BTS,WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund,51.370,199999.980,0.010,51.370,51.390,6380,51.370,51.370,48.250,51.930,51.381,51.515,22009,39216,NULL,NULL,NULL,NULL
6922,SHAK,NYQ,Shake Shack Inc.,116.000,116.170,113.600,112.120,119.020,1076334,116.000,116.140,30.010,138.380,97.302,74.099,877711,1596850,NULL,30407600,5347243,1607990400
6923,SHBI,NMS,"Shore Bancshares, Inc.",13.760,16.960,0.000,13.190,13.760,19530,13.760,13.670,7.630,16.510,14.395,11.941,26703,28250,NULL,11517058,168318,1607990400
6924,SHC,NMS,Sotera Health Company,25.710,0.000,0.000,25.440,26.300,550178,25.710,25.740,24.050,29.000,26.265,26.449,1540291,645100,NULL,75364336,1174910,1607990400
6925,SHE,PCX,SPDR SSGA Gender Diversity Index ETF,89.090,199999.980,0.000,87.485,89.050,11731,89.090,89.623,50.192,92.630,89.697,80.992,12747,13433,NULL,NULL,NULL,NULL
6926,SHEN,NMS,Shenandoah Telecommunications Company,39.880,40.050,38.500,38.830,40.350,246094,39.880,39.980,38.350,59.930,43.747,47.202,159852,184650,NULL,47783987,945507,1607990400
6927,SHG,NYQ,"Shinhan Financial Group Co., Ltd.",27.800,30.000,0.000,27.510,28.080,217212,27.800,29.380,17.090,33.570,30.225,27.447,104711,139200,NULL,484208951,200846,1607990400
6928,SHI,NYQ,Sinopec Shanghai Petrochemical Company Limited,22.410,23.060,22.000,21.881,22.410,21610,22.410,22.670,17.030,28.960,21.929,21.007,40868,29450,NULL,51521352,4135,1607990400
6929,SHIP,NMS,Seanergy Maritime Holdings Corp.,1.100,1.150,1.140,1.030,1.350,46185898,1.100,1.100,0.390,7.200,0.711,0.699,11800847,27587116,NULL,62530072,9974809,1607990400
6930,SHIPW,NCM,Seanergy Maritime Holdings Corp.,0.060,0.000,0.000,0.070,0.125,539972,0.060,0.090,0.070,0.125,NULL,NULL,NULL,NULL,NULL,62530072,NULL,NULL
6931,SHLD,NMS,VictoryShares Protect America ETF,29.190,33.550,0.010,28.436,29.190,536,29.190,29.247,28.366,30.200,29.337,29.337,2665,10500,NULL,NULL,NULL,NULL
6932,SHLX,NYQ,"Shell Midstream Partners, L.P.",11.550,11.300,0.000,11.310,11.740,2570040,11.550,11.490,5.700,21.010,10.720,10.376,1633531,2129766,NULL,123705291,5018444,1607990400
6933,SHM,PCX,SPDR Nuveen Bloomberg Barclays Short Term Municipal Bond ETF,49.840,0.000,0.000,49.827,49.870,494825,49.840,49.870,43.040,50.080,49.796,49.859,363531,409050,NULL,NULL,NULL,NULL
6934,SHO,NYQ,"Sunstone Hotel Investors, Inc.",10.900,12.500,0.000,10.385,10.930,3369842,10.900,10.960,5.750,13.620,11.096,9.135,2698916,1928766,NULL,200991740,6220096,1607990400
6935,SHOO,NMS,"Steven Madden, Ltd.",34.510,34.480,33.010,33.580,34.690,659311,34.510,34.600,16.380,39.560,35.027,26.573,734886,685016,NULL,76910705,2267186,1607990400
6936,SHOP,NYQ,Shopify Inc.,1120.000,1117.000,1115.000,1081.000,1124.810,1006146,1120.000,1120.570,305.300,1285.185,1161.301,1042.167,1356065,1081316,NULL,109784211,1266114,1607990400
6937,SHSP,NMS,"SharpSpring, Inc.",21.000,0.000,19.000,19.350,21.000,269776,21.000,20.680,4.500,25.000,17.777,12.897,151127,483300,NULL,7304018,257267,1607990400
6938,SHV,NGM,iShares Short Treasury Bond ETF,110.520,110.520,0.000,110.520,110.530,1796352,110.520,110.510,110.140,112.990,110.516,110.646,2264478,2243183,NULL,NULL,NULL,NULL
6939,SHW,NYQ,The Sherwin-Williams Company,705.930,725.000,0.000,685.850,705.930,782868,705.930,712.050,325.430,758.000,726.579,696.385,459427,526200,NULL,80026621,1031370,1607990400
6940,SHY,NMS,iShares 1-3 Year Treasury Bond ETF,86.385,86.380,86.360,86.380,86.400,3238033,86.385,86.370,84.800,86.800,86.374,86.440,2762236,2933833,NULL,NULL,NULL,NULL
6941,SHYD,BTS,VanEck Vectors Short High Yield Muni ETF,25.130,0.000,0.000,25.206,25.340,69657,25.130,25.210,17.050,25.870,24.989,24.484,76211,89716,NULL,NULL,NULL,NULL
6942,SHYF,NMS,"The Shyft Group, Inc.",30.335,32.620,0.000,29.850,31.270,203221,30.335,30.660,9.010,32.360,29.427,22.928,199990,237600,NULL,32381134,680681,1607990400
6943,SHYG,PCX,iShares 0-5 Year High Yield Corporate Bond ETF,45.490,0.000,44.810,45.350,45.570,3466850,45.490,45.480,36.900,46.710,45.372,44.555,2460396,2248983,NULL,NULL,NULL,NULL
6944,SHYL,PCX,Xtrackers Short Duration High Yield Bond ETF,47.580,199999.980,0.010,47.505,47.650,15094,47.580,47.605,39.200,49.080,47.480,46.643,7318,17483,NULL,NULL,NULL,NULL
6945,SI,NYQ,Silvergate Capital Corporation,91.300,99.000,96.500,90.050,102.760,1782591,91.300,84.770,7.600,102.760,68.177,31.409,929532,2181616,NULL,13329608,1068843,1607990400
6946,SIBN,NMS,"SI-BONE, Inc.",29.990,36.000,28.500,28.780,30.275,282923,29.990,29.810,7.200,33.210,29.465,23.576,299375,377966,NULL,30039920,525461,1607990400
6947,SIC,NMS,"Select Interior Concepts, Inc.",7.710,13.230,0.000,7.330,7.630,71880,7.710,7.500,1.250,8.990,7.549,6.697,94921,155916,NULL,18546290,8647,1607990400
6948,SID,NYQ,Companhia Siderúrgica Nacional,5.810,5.660,5.620,5.510,5.850,4199511,5.810,6.070,1.020,7.240,6.190,3.925,2872408,3874516,NULL,642401918,2752051,1607990400
6949,SIEB,NMS,Siebert Financial Corp.,12.530,7.280,7.260,8.010,18.480,33994464,12.530,3.710,3.130,18.500,4.193,3.864,579078,5681583,NULL,9274660,287054,1607990400
6950,SIEN,NMS,"Sientra, Inc.",4.640,4.980,4.750,4.510,4.700,508238,4.640,4.660,1.000,6.580,4.323,4.192,834742,735016,NULL,46820921,2827493,1607990400
6951,SIF,ASE,"SIFCO Industries, Inc.",9.010,9.230,7.900,8.110,9.140,27446,9.010,9.370,1.890,11.850,7.976,4.790,456631,26983,NULL,2416381,26308,1607990400
6952,SIFY,NMS,Sify Technologies Limited,2.320,2.420,2.180,2.090,2.320,770742,2.320,2.320,0.560,3.690,1.748,1.268,1267322,879850,NULL,122045076,507684,1607990400
6953,SIG,NYQ,Signet Jewelers Limited,37.940,41.820,41.140,37.240,40.850,2668137,37.940,37.000,5.600,44.260,33.001,23.108,1375686,2023350,NULL,40311352,10632235,1607990400
6954,SIGA,NMS,"SIGA Technologies, Inc.",6.520,0.000,0.000,6.370,6.601,254823,6.520,6.520,3.960,8.100,7.202,7.037,219024,282050,NULL,39344490,1945216,1607990400
6955,SIGI,NMS,"Selective Insurance Group, Inc.",68.170,0.000,36.220,64.940,68.170,312492,68.170,67.170,37.050,70.740,67.634,59.322,231226,253683,NULL,58725361,867467,1607990400
6956,SIGIP,NMS,"Selective Insurance Group, Inc.",24.800,199999.980,0.010,24.600,24.800,26841,24.800,24.800,24.450,25.950,25.345,25.382,62645,12250,NULL,58725361,20139,1607990400
6957,SII,NYQ,Sprott Inc.,29.050,35.000,29.750,28.030,29.770,96742,29.050,28.900,13.300,43.630,29.343,34.669,94002,80733,NULL,19980302,105336,1607990400
6958,SIJ,PCX,ProShares UltraShort Industrials,10.250,15.100,6.220,10.250,10.870,5805,10.250,10.364,9.560,49.220,10.081,12.685,2603,4900,NULL,NULL,NULL,NULL
6959,SIL,PCX,Global X Silver Miners ETF,45.300,51.500,51.050,43.620,45.800,1602331,45.300,42.930,16.000,52.870,44.630,45.113,559627,761433,NULL,NULL,NULL,NULL
6960,SILC,NMS,Silicom Ltd.,44.290,0.000,40.410,43.441,44.885,40536,44.290,44.010,20.930,48.010,43.246,37.798,20562,33600,NULL,5380944,17145,1607990400
6961,SILJ,PCX,ETFMG Prime Junior Silver Miners ETF,16.130,18.250,18.160,15.360,16.350,4464974,16.130,15.010,4.840,17.630,15.406,14.889,1629763,2397416,NULL,NULL,NULL,NULL
6962,SILK,NMS,"Silk Road Medical, Inc",55.040,59.000,0.000,52.985,55.227,296178,55.040,54.770,20.840,75.800,59.606,59.429,333747,443483,NULL,32856976,2268667,1607990400
6963,SILV,ASE,SilverCrest Metals Inc.,10.910,12.600,12.540,10.010,11.050,2267908,10.910,9.660,3.280,12.880,10.114,9.563,870754,1280783,NULL,121452122,2677376,1607990400
6964,SIM,ASE,"Grupo Simec, S.A.B. de C.V.",12.555,13.580,0.000,12.555,12.555,297,12.555,13.080,5.200,15.040,11.799,8.477,2360,2333,NULL,25241925,1792,1607990400
6965,SIMO,NMS,Silicon Motion Technology Corporation,48.070,50.820,49.500,48.070,51.240,756857,48.070,48.150,26.720,52.460,47.950,41.337,335496,430016,NULL,28390704,211532,1607990400
6966,SIMS,PCX,SPDR S&P Kensho Intelligent Structures ETF,43.890,46.020,0.000,42.935,44.020,19788,43.890,44.410,19.610,47.294,43.442,36.377,12486,18366,NULL,NULL,NULL,NULL
6967,SINA,NMS,SINA Corporation,42.520,48.000,0.000,41.650,42.850,337352,42.520,42.720,26.040,45.680,42.462,41.853,941604,320700,NULL,47000723,6228695,1607990400
6968,SINO,NMS,"Sino-Global Shipping America, Ltd.",5.690,7.250,7.700,5.600,8.320,3045021,5.690,5.035,1.370,8.320,2.815,2.169,762673,1104533,NULL,3382179,144969,1607990400
6969,SINT,NMS,"Sintx Technologies, Inc.",1.810,1.860,1.850,1.760,1.850,1597872,1.810,1.800,0.280,3.300,1.780,1.899,2153593,3169616,NULL,25157062,526700,1607990400
6970,SIOX,NMS,"Sio Gene Therapies, Inc.",2.560,0.000,2.390,2.460,2.639,818040,2.560,2.560,1.900,4.150,2.860,2.760,2225850,1231850,NULL,26518254,900316,1607990400
6971,SIRI,NMS,Sirius XM Holdings Inc.,6.420,6.310,6.300,6.240,6.755,41425751,6.420,6.400,4.110,8.140,6.222,5.977,27532855,60458850,NULL,1078820933,198671269,1607990400
6972,SITC,NYQ,SITE Centers Corp.,11.480,0.000,0.000,10.865,11.530,2240399,11.480,11.600,3.600,13.380,10.640,8.680,1773733,1525127,NULL,153457082,7502680,1607990400
6973,SITE,NYQ,"SiteOne Landscape Supply, Inc.",159.220,201.830,0.000,154.320,160.933,284792,159.220,158.990,53.290,179.040,160.931,134.900,289647,360933,NULL,43817863,3071767,1607990400
6974,SITM,NMS,SiTime Corporation,123.880,135.000,118.000,118.120,125.970,186796,123.880,122.300,15.420,143.457,119.819,87.543,149996,153600,NULL,9386201,714893,1607990400
6975,SIVB,NMS,SVB Financial Group,449.360,465.100,431.000,435.772,457.420,691205,449.360,451.960,127.390,497.850,414.578,307.704,423632,609250,NULL,51578689,791091,1607990400
6976,SIVBP,NMS,SVB Financial Group,26.360,199999.980,0.000,26.320,26.760,106520,26.360,26.360,12.560,27.600,26.596,26.446,28973,45333,NULL,51578689,25637,1607990400
6977,SIVR,PCX,Aberdeen Standard Physical Silver Shares ETF,26.320,28.380,0.000,25.780,26.490,1763857,26.320,25.690,11.300,28.440,24.960,24.234,845850,1515350,NULL,NULL,NULL,NULL
6978,SIX,NYQ,Six Flags Entertainment Corporation,35.010,39.600,34.400,33.690,35.360,2820204,35.010,35.300,8.750,39.790,34.490,25.865,1888440,2383333,NULL,71662870,7903996,1607990400
6979,SIXA,PCX,6 Meridian Mega Cap Equity ETF,29.920,199999.980,0.010,29.920,29.920,385,29.920,30.096,24.551,32.620,30.107,28.523,5072,3200,NULL,NULL,NULL,NULL
6980,SIXH,PCX,6 Meridian Hedged Equity-Index Option Strategy ETF,26.820,39.690,13.240,26.640,26.820,721,26.820,26.870,24.857,28.160,26.851,26.256,11932,9616,NULL,NULL,NULL,NULL
6981,SIXL,PCX,6 Meridian Low Beta Equity Strategy ETF,31.580,199999.980,0.020,31.580,31.580,362,31.580,31.462,24.628,32.174,30.808,28.444,3477,2450,NULL,NULL,NULL,NULL
6982,SIXS,PCX,6 Meridian Small Cap Equity ETF,41.250,199999.980,0.010,40.170,40.910,464,41.250,40.692,23.770,42.400,39.234,33.324,3439,2133,NULL,NULL,NULL,NULL
6983,SIZE,PCX,iShares MSCI USA Size Factor ETF,111.720,0.000,107.860,109.510,111.890,59337,111.720,112.000,60.200,115.660,112.095,101.064,135388,56600,NULL,NULL,NULL,NULL
6984,SJ,NMS,Scienjoy Holding Corporation,8.320,9.490,0.000,8.320,9.490,11361,8.320,8.630,5.240,11.810,9.137,7.374,9365,7483,NULL,680799,12599,1607990400
6985,SJB,PCX,ProShares Short High Yield,18.700,19.050,18.660,18.650,18.730,127458,18.700,18.680,18.600,26.100,18.749,19.456,98759,99783,NULL,NULL,NULL,NULL
6986,SJI,NYQ,"South Jersey Industries, Inc.",22.260,23.250,23.010,21.950,23.120,3653734,22.260,22.150,18.240,33.430,22.032,21.869,977088,1859050,NULL,99822038,7590599,1607990400
6987,SJM,NYQ,The J. M. Smucker Company,118.260,0.000,116.500,116.100,121.450,3180466,118.260,118.250,91.880,131.690,115.785,114.822,1043839,1914750,NULL,109628256,8440892,1607990400
6988,SJNK,PCX,SPDR Bloomberg Barclays Short Term High Yield Bond ETF,27.040,27.230,26.890,26.970,27.110,5835065,27.040,27.060,21.420,27.140,26.928,26.280,5056381,4707433,NULL,NULL,NULL,NULL
6989,SJR,NYQ,Shaw Communications Inc.,17.340,0.000,0.000,17.060,17.360,1028520,17.340,17.380,12.200,20.040,17.633,17.975,982326,928633,NULL,484836550,1350281,1607990400
6990,SJT,NYQ,San Juan Basin Royalty Trust,3.560,0.000,0.000,3.350,3.607,80134,3.560,3.630,1.390,4.250,3.147,2.933,106978,73916,NULL,44193994,87584,1607990400
6991,SJW,NYQ,SJW Group,66.100,0.000,0.000,64.860,67.420,80161,66.100,65.860,45.600,74.320,68.019,64.780,75659,78066,NULL,26178922,315705,1607990400
6992,SKF,PCX,ProShares UltraShort Financials,15.940,16.380,16.190,15.915,16.580,78743,15.940,15.894,14.660,60.700,15.919,20.120,54570,58683,NULL,NULL,NULL,NULL
6993,SKLZ,NYQ,Skillz Inc.,27.940,28.200,28.220,26.420,29.300,5611121,27.940,26.620,9.810,30.370,23.129,15.028,4755209,4803300,NULL,67180472,10923719,NULL
6994,SKM,NYQ,"SK Telecom Co.,Ltd",24.470,25.040,0.000,24.100,24.580,505217,24.470,25.070,14.070,27.300,25.120,22.979,317463,297316,NULL,445293701,327366,1607990400
6995,SKOR,NMS,FlexShares Credit-Scored US Corporate Bond Index Fund,54.625,199999.980,0.010,54.560,54.660,16561,54.625,54.607,45.209,55.410,54.743,54.923,36860,18583,NULL,NULL,NULL,NULL
6996,SKT,NYQ,"Tanger Factory Outlet Centers, Inc.",17.000,15.690,15.500,15.360,17.350,7552607,17.000,16.190,4.050,20.960,11.892,8.162,3985485,15150566,NULL,89637574,47246052,1607990400
6997,SKX,NYQ,"Skechers U.S.A., Inc.",34.960,35.550,0.000,34.240,35.610,1042569,34.960,34.910,17.060,44.500,36.307,32.763,1332103,1180200,NULL,124326646,4384916,1607990400
6998,SKY,NYQ,Skyline Champion Corporation,32.670,0.000,28.880,31.813,34.190,545451,32.670,32.770,10.820,36.660,32.002,29.263,401967,354600,NULL,51845491,1078652,1607990400
6999,SKYU,NMS,ProShares Ultra Cloud Computing,42.040,44.480,0.000,40.170,42.060,12964,42.040,41.510,40.079,43.440,41.496,41.496,12114,11600,NULL,NULL,NULL,NULL
7000,SKYW,NMS,"SkyWest, Inc.",40.850,0.000,36.500,38.620,41.200,324188,40.850,40.990,10.580,60.230,41.153,35.089,426496,342100,NULL,48773852,1280919,1607990400
7001,SKYY,NMS,First Trust Cloud Computing ETF,99.810,100.000,98.680,98.220,100.598,407136,99.810,99.830,45.000,102.040,96.700,84.506,440232,442533,NULL,NULL,NULL,NULL
7002,SLAB,NMS,Silicon Laboratories Inc.,134.230,140.000,87.800,130.680,135.610,306986,134.230,133.850,65.090,144.680,131.530,111.051,263093,281683,NULL,43079734,1376537,1607990400
7003,SLB,NYQ,Schlumberger Limited,22.400,22.550,22.600,22.000,22.830,15573593,22.400,22.640,11.870,35.660,23.305,19.539,13934447,15724483,NULL,1388450400,25069008,1607990400
7004,SLCA,NYQ,"U.S. Silica Holdings, Inc.",8.540,11.650,0.000,8.100,8.710,709719,8.540,8.580,0.790,9.940,8.101,4.748,1423616,751133,NULL,67806214,8557578,1607990400
7005,SLCRU,NMS,Silver Crest Acquisition Corporation,10.290,0.000,10.150,10.250,10.340,167992,10.290,10.280,10.160,10.480,10.351,10.351,1793609,532383,NULL,NULL,0,NULL
7006,SLCT,NGM,"Select Bancorp, Inc.",9.330,0.000,0.000,9.330,9.528,131499,9.330,9.380,5.980,11.910,9.672,8.414,31432,47400,NULL,15565215,115835,1607990400
